,x,y,Category,Class,Cluster
45420,7.9348793,-0.10645945,Trojan,Malware,0
45421,9.728799,-0.36737984,Trojan,Malware,0
45422,13.4424925,-3.7720132,Trojan,Malware,0
45423,5.309607,-3.6092858,Trojan,Malware,0
45424,5.309264,-3.6093092,Trojan,Malware,0
45425,17.356716,8.334584,Trojan,Malware,0
45426,10.115839,2.933321,Trojan,Malware,0
45427,14.138569,4.409736,Trojan,Malware,0
45428,4.207841,-3.9324543,Trojan,Malware,0
45429,9.21222,16.637857,Trojan,Malware,0
45430,11.130624,12.572108,Trojan,Malware,0
45431,9.198973,16.654566,Trojan,Malware,0
45432,11.345177,-18.819921,Trojan,Malware,0
45433,5.566067,9.284725,Trojan,Malware,0
45434,9.534512,-11.716813,Trojan,Malware,0
45435,19.378262,9.740584,Trojan,Malware,0
45436,12.348056,-8.749346,Trojan,Malware,0
45437,11.117383,12.589821,Trojan,Malware,0
45438,11.135282,12.560683,Trojan,Malware,0
45439,16.86605,4.3711414,Trojan,Malware,0
45440,15.6207285,16.689419,Trojan,Malware,0
45441,16.5169,3.5946403,Trojan,Malware,0
45442,16.659208,-1.6217817,Trojan,Malware,0
45443,18.404737,4.0647593,Trojan,Malware,0
45444,8.274346,9.708052,Trojan,Malware,0
45445,24.828657,0.2898229,Trojan,Malware,0
45446,9.3004055,3.2594404,Trojan,Malware,0
45447,19.266846,-2.9409,Trojan,Malware,0
45448,22.973425,-11.357713,Trojan,Malware,0
45449,19.590199,19.07336,Trojan,Malware,0
45450,4.3000565,4.2738023,Trojan,Malware,0
45451,18.120491,-14.469079,Trojan,Malware,0
45452,20.865417,-5.391783,Trojan,Malware,0
45453,20.864864,-5.3921976,Trojan,Malware,0
45454,20.866608,-5.3913245,Trojan,Malware,0
45455,7.0463867,-6.1145267,Trojan,Malware,0
45456,8.434135,0.4891148,Trojan,Malware,0
45457,1.8150151,4.335775,Trojan,Malware,0
45458,13.573339,16.387194,Trojan,Malware,0
45459,5.6482344,-4.226701,Trojan,Malware,0
45460,6.25763,-7.8641114,Trojan,Malware,0
45461,17.357521,8.3320675,Trojan,Malware,0
45462,5.8563037,-0.97177416,Trojan,Malware,0
45463,10.079524,8.689826,Trojan,Malware,0
45464,10.124046,8.761442,Trojan,Malware,0
45465,9.207489,16.655159,Trojan,Malware,0
45466,19.56943,11.182927,Trojan,Malware,0
45467,9.18965,16.669825,Trojan,Malware,0
45468,12.845911,-16.316206,Trojan,Malware,0
45469,20.620161,-13.674721,Trojan,Malware,0
45470,9.5339,-11.717276,Trojan,Malware,0
45471,12.425517,10.353235,Trojan,Malware,0
45472,16.425587,-13.952879,Trojan,Malware,0
45473,11.121627,12.570112,Trojan,Malware,0
45474,11.128795,12.57083,Trojan,Malware,0
45475,11.670614,0.56317925,Trojan,Malware,0
45476,11.988132,0.06286987,Trojan,Malware,0
45477,12.072509,-3.7493668,Trojan,Malware,0
45478,10.283308,5.9070973,Trojan,Malware,0
45479,10.282024,5.9089103,Trojan,Malware,0
45480,9.522473,4.5711293,Trojan,Malware,0
45481,14.845038,2.209699,Trojan,Malware,0
45482,15.478964,0.9362366,Trojan,Malware,0
45483,11.988417,0.07644369,Trojan,Malware,0
45484,11.989263,0.066288196,Trojan,Malware,0
45485,12.957796,2.3341599,Trojan,Malware,0
45486,12.563266,4.099859,Trojan,Malware,0
45487,13.452497,1.2509173,Trojan,Malware,0
45488,13.440356,1.2726051,Trojan,Malware,0
45489,5.961748,7.543244,Trojan,Malware,0
45490,17.728746,19.886728,Trojan,Malware,0
45491,20.864447,-5.3930984,Trojan,Malware,0
45492,15.58574,-8.086831,Trojan,Malware,0
45493,15.586354,-8.085891,Trojan,Malware,0
45494,10.798746,-7.0227766,Trojan,Malware,0
45495,15.881343,-10.295138,Trojan,Malware,0
45496,12.800218,-5.9809012,Trojan,Malware,0
45497,5.969374,7.535282,Trojan,Malware,0
45498,19.266642,-2.9406476,Trojan,Malware,0
45499,14.67822,4.456244,Trojan,Malware,0
45500,3.5158005,-4.796093,Trojan,Malware,0
45501,5.954386,7.5421906,Trojan,Malware,0
45502,6.9532146,-7.6464944,Trojan,Malware,0
45503,8.046905,6.3844333,Trojan,Malware,0
45504,12.799992,-5.980911,Trojan,Malware,0
45505,23.11802,4.501938,Trojan,Malware,0
45506,11.12965,12.572762,Trojan,Malware,0
45507,23.115685,4.4988184,Trojan,Malware,0
45508,15.608798,16.677172,Trojan,Malware,0
45509,11.172902,-14.648349,Trojan,Malware,0
45510,5.8669004,-3.2134192,Trojan,Malware,0
45511,3.3793964,1.9697179,Trojan,Malware,0
45512,17.381075,3.8019273,Trojan,Malware,0
45513,17.38159,3.8017893,Trojan,Malware,0
45514,6.743517,10.153456,Trojan,Malware,0
45515,11.672944,0.5626418,Trojan,Malware,0
45516,9.346861,3.2999954,Trojan,Malware,0
45517,12.097758,0.69970113,Trojan,Malware,0
45518,10.269163,5.9175086,Trojan,Malware,0
45519,10.267246,5.912525,Trojan,Malware,0
45520,10.284346,5.9074545,Trojan,Malware,0
45521,14.888603,2.286178,Trojan,Malware,0
45522,12.45622,-3.8099666,Trojan,Malware,0
45523,12.468086,-3.8040082,Trojan,Malware,0
45524,9.355999,3.3053203,Trojan,Malware,0
45525,28.017393,-1.2941234,Trojan,Malware,0
45526,12.934786,2.5862088,Trojan,Malware,0
45527,12.188462,4.3427796,Trojan,Malware,0
45528,19.361168,-3.723505,Trojan,Malware,0
45529,5.6960726,-10.805913,Trojan,Malware,0
45530,12.415295,8.7501335,Trojan,Malware,0
45531,4.8883924,1.8774753,Trojan,Malware,0
45532,16.593622,7.349968,Trojan,Malware,0
45533,16.59326,7.350377,Trojan,Malware,0
45534,16.59264,7.350309,Trojan,Malware,0
45535,7.044036,-6.114624,Trojan,Malware,0
45536,4.0668826,3.3050208,Trojan,Malware,0
45537,1.81368,4.332938,Trojan,Malware,0
45538,13.572643,16.386219,Trojan,Malware,0
45539,6.2582245,-7.8597813,Trojan,Malware,0
45540,6.2573624,-7.863424,Trojan,Malware,0
45541,17.35779,8.333803,Trojan,Malware,0
45542,5.65563,-2.5415266,Trojan,Malware,0
45543,4.0569034,3.2983243,Trojan,Malware,0
45544,4.066876,3.3073308,Trojan,Malware,0
45545,12.049188,0.55972636,Trojan,Malware,0
45546,14.323568,-14.773738,Trojan,Malware,0
45547,16.676933,0.1646657,Trojan,Malware,0
45548,11.016365,-16.529404,Trojan,Malware,0
45549,7.3333974,12.1092205,Trojan,Malware,0
45550,18.481413,-12.768404,Trojan,Malware,0
45551,11.931557,13.1633005,Trojan,Malware,0
45552,11.930745,13.162145,Trojan,Malware,0
45553,9.710058,-19.02153,Trojan,Malware,0
45554,14.329799,-14.764346,Trojan,Malware,0
45555,9.196978,16.660221,Trojan,Malware,0
45556,6.930604,13.298693,Trojan,Malware,0
45557,14.212278,-17.378246,Trojan,Malware,0
45558,12.847258,-16.314295,Trojan,Malware,0
45559,4.8751373,8.014306,Trojan,Malware,0
45560,9.020289,11.133029,Trojan,Malware,0
45561,19.37328,9.746756,Trojan,Malware,0
45562,26.892067,9.900854,Trojan,Malware,0
45563,22.264835,-9.390308,Trojan,Malware,0
45564,22.192093,-3.0647068,Trojan,Malware,0
45565,7.045213,-6.1132264,Trojan,Malware,0
45566,27.088673,0.0004433623,Trojan,Malware,0
45567,1.8129504,4.3330765,Trojan,Malware,0
45568,13.573013,16.386211,Trojan,Malware,0
45569,6.254737,-7.8648586,Trojan,Malware,0
45570,6.256774,-7.8635125,Trojan,Malware,0
45571,11.669787,-10.289096,Trojan,Malware,0
45572,5.636175,-2.559628,Trojan,Malware,0
45573,5.224259,-1.3454249,Trojan,Malware,0
45574,27.087793,-0.00092308724,Trojan,Malware,0
45575,16.877527,4.384119,Trojan,Malware,0
45576,7.9133267,-0.46789363,Trojan,Malware,0
45577,5.6108704,5.198896,Trojan,Malware,0
45578,8.028999,7.1774044,Trojan,Malware,0
45579,22.421856,-15.134703,Trojan,Malware,0
45580,17.357964,8.33385,Trojan,Malware,0
45581,5.6519833,-2.5379705,Trojan,Malware,0
45582,4.1191316,3.360902,Trojan,Malware,0
45583,8.433714,0.4894431,Trojan,Malware,0
45584,10.62678,2.7407813,Trojan,Malware,0
45585,12.393113,20.947598,Trojan,Malware,0
45586,3.7677312,-2.477451,Trojan,Malware,0
45587,14.44076,14.527384,Trojan,Malware,0
45588,15.625592,-13.114193,Trojan,Malware,0
45589,16.693401,-11.26403,Trojan,Malware,0
45590,16.693495,-11.263544,Trojan,Malware,0
45591,7.6742816,10.887688,Trojan,Malware,0
45592,21.304419,4.0513253,Trojan,Malware,0
45593,15.854264,-7.82683,Trojan,Malware,0
45594,6.3253136,-2.5223134,Trojan,Malware,0
45595,11.19971,-3.2629168,Trojan,Malware,0
45596,17.32757,2.1149976,Trojan,Malware,0
45597,18.131142,2.3339748,Trojan,Malware,0
45598,12.070731,-0.94820637,Trojan,Malware,0
45599,10.092097,-4.7769976,Trojan,Malware,0
45600,15.706342,5.002376,Trojan,Malware,0
45601,9.755873,11.386836,Trojan,Malware,0
45602,12.3026705,-9.976102,Trojan,Malware,0
45603,18.085632,2.0118277,Trojan,Malware,0
45604,18.08492,2.0115573,Trojan,Malware,0
45605,10.540019,0.19149065,Trojan,Malware,0
45606,10.491015,3.7511704,Trojan,Malware,0
45607,10.538117,0.19273698,Trojan,Malware,0
45608,10.541877,0.19173008,Trojan,Malware,0
45609,10.536489,0.19113487,Trojan,Malware,0
45610,8.35622,8.318503,Trojan,Malware,0
45611,10.529813,0.1889164,Trojan,Malware,0
45612,11.210403,-5.610571,Trojan,Malware,0
45613,9.534547,2.8837502,Trojan,Malware,0
45614,10.520472,-2.6722562,Trojan,Malware,0
45615,12.0308895,-4.041951,Trojan,Malware,0
45616,9.890669,-4.374267,Trojan,Malware,0
45617,8.209838,-6.812896,Trojan,Malware,0
45618,16.726336,-16.359491,Trojan,Malware,0
45619,18.855734,-4.870391,Trojan,Malware,0
45620,18.8559,-4.8704066,Trojan,Malware,0
45621,16.561638,-2.8164065,Trojan,Malware,0
45622,6.0896864,-4.990714,Trojan,Malware,0
45623,26.18054,-2.4507756,Trojan,Malware,0
45624,26.180487,-2.4499474,Trojan,Malware,0
45625,12.021903,-4.0518064,Trojan,Malware,0
45626,12.370441,2.705647,Trojan,Malware,0
45627,13.920672,-7.706827,Trojan,Malware,0
45628,8.743229,-5.975012,Trojan,Malware,0
45629,9.378003,-6.526436,Trojan,Malware,0
45630,9.006488,-6.2640104,Trojan,Malware,0
45631,16.754877,-3.3168488,Trojan,Malware,0
45632,13.649419,-10.937405,Trojan,Malware,0
45633,8.916945,-7.176944,Trojan,Malware,0
45634,8.916758,-7.1754174,Trojan,Malware,0
45635,16.878315,4.3836336,Trojan,Malware,0
45636,4.0650406,3.3037457,Trojan,Malware,0
45637,8.113269,3.3346477,Trojan,Malware,0
45638,8.06555,3.379344,Trojan,Malware,0
45639,22.421822,-15.134682,Trojan,Malware,0
45640,17.791235,4.8340635,Trojan,Malware,0
45641,19.65179,-14.225086,Trojan,Malware,0
45642,27.08587,0.00020390868,Trojan,Malware,0
45643,27.086515,-0.0005615589,Trojan,Malware,0
45644,4.0650764,3.3043156,Trojan,Malware,0
45645,11.664452,4.75216,Trojan,Malware,0
45646,8.65197,-4.074804,Trojan,Malware,0
45647,11.453572,4.410489,Trojan,Malware,0
45648,13.041455,-4.733046,Trojan,Malware,0
45649,16.537148,-2.3012147,Trojan,Malware,0
45650,16.534273,-2.3018808,Trojan,Malware,0
45651,13.91986,4.383506,Trojan,Malware,0
45652,6.5226088,2.9720523,Trojan,Malware,0
45653,8.674031,-4.092826,Trojan,Malware,0
45654,8.651747,-4.074363,Trojan,Malware,0
45655,7.046722,-6.1144824,Trojan,Malware,0
45656,10.620501,2.7387164,Trojan,Malware,0
45657,5.6104445,5.1990323,Trojan,Malware,0
45658,8.029951,7.169892,Trojan,Malware,0
45659,22.421734,-15.134479,Trojan,Malware,0
45660,17.357344,8.333318,Trojan,Malware,0
45661,5.6368594,-2.5598736,Trojan,Malware,0
45662,27.086702,-0.00043938583,Trojan,Malware,0
45663,27.087212,-0.00012188361,Trojan,Malware,0
45664,4.065029,3.304798,Trojan,Malware,0
45665,11.509395,-2.795722,Trojan,Malware,0
45666,9.7485075,-3.0696933,Trojan,Malware,0
45667,12.046894,-1.5393723,Trojan,Malware,0
45668,12.029057,-1.5632792,Trojan,Malware,0
45669,9.908611,-3.3021514,Trojan,Malware,0
45670,9.977372,-4.027891,Trojan,Malware,0
45671,10.958097,-3.0418208,Trojan,Malware,0
45672,10.978095,-3.0286355,Trojan,Malware,0
45673,10.969047,-3.0276055,Trojan,Malware,0
45674,10.088543,-2.6850903,Trojan,Malware,0
45675,5.57769,2.2771966,Trojan,Malware,0
45676,8.481894,-1.9097092,Trojan,Malware,0
45677,16.190107,-19.872696,Trojan,Malware,0
45678,16.191391,-19.872957,Trojan,Malware,0
45679,16.190174,-19.8727,Trojan,Malware,0
45680,16.19007,-19.872602,Trojan,Malware,0
45681,16.189936,-19.87273,Trojan,Malware,0
45682,18.841034,-1.8380415,Trojan,Malware,0
45683,8.8572855,-1.703023,Trojan,Malware,0
45684,8.853889,-1.69322,Trojan,Malware,0
45685,7.045854,-6.109368,Trojan,Malware,0
45686,4.0611873,3.308587,Trojan,Malware,0
45687,1.813755,4.3351226,Trojan,Malware,0
45688,13.561767,16.383423,Trojan,Malware,0
45689,6.25544,-7.863371,Trojan,Malware,0
45690,6.2564864,-7.863673,Trojan,Malware,0
45691,11.6691065,-10.289496,Trojan,Malware,0
45692,15.265181,5.539503,Trojan,Malware,0
45693,19.652351,-14.225261,Trojan,Malware,0
45694,4.1184106,3.3629346,Trojan,Malware,0
45695,28.116014,-7.5852656,Trojan,Malware,0
45696,9.342905,-14.844266,Trojan,Malware,0
45697,5.5754714,5.953808,Trojan,Malware,0
45698,11.044168,-6.056967,Trojan,Malware,0
45699,6.8391185,-3.9713035,Trojan,Malware,0
45700,6.8297963,-3.977468,Trojan,Malware,0
45701,19.330557,9.789003,Trojan,Malware,0
45702,9.472978,20.089949,Trojan,Malware,0
45703,9.342166,-14.846472,Trojan,Malware,0
45704,9.341194,-14.847797,Trojan,Malware,0
45705,12.072461,-3.7599177,Trojan,Malware,0
45706,12.138074,-4.9823194,Trojan,Malware,0
45707,10.284366,5.9055147,Trojan,Malware,0
45708,10.280847,5.907498,Trojan,Malware,0
45709,9.526398,4.569686,Trojan,Malware,0
45710,9.506431,4.5587044,Trojan,Malware,0
45711,14.89179,2.2781117,Trojan,Malware,0
45712,12.4764185,-3.8043618,Trojan,Malware,0
45713,12.478136,-3.803329,Trojan,Malware,0
45714,9.505233,4.5567017,Trojan,Malware,0
45715,7.0479474,-6.112837,Trojan,Malware,0
45716,7.915462,-0.45592558,Trojan,Malware,0
45717,13.571102,16.386005,Trojan,Malware,0
45718,5.148226,-1.9509286,Trojan,Malware,0
45719,6.255272,-7.86428,Trojan,Malware,0
45720,17.357609,8.33408,Trojan,Malware,0
45721,19.897974,-0.14069279,Trojan,Malware,0
45722,4.06463,3.3039765,Trojan,Malware,0
45723,4.0644894,3.3032825,Trojan,Malware,0
45724,4.0654793,3.3054671,Trojan,Malware,0
45725,21.730743,1.0601075,Trojan,Malware,0
45726,16.593315,7.3483186,Trojan,Malware,0
45727,9.561985,9.972354,Trojan,Malware,0
45728,12.989979,3.0195096,Trojan,Malware,0
45729,12.543716,-17.956327,Trojan,Malware,0
45730,12.543772,-17.95643,Trojan,Malware,0
45731,17.612482,10.387112,Trojan,Malware,0
45732,16.59369,7.351666,Trojan,Malware,0
45733,16.594076,7.350029,Trojan,Malware,0
45734,16.59356,7.3498945,Trojan,Malware,0
45735,11.409474,9.732277,Trojan,Malware,0
45736,8.238814,-4.8182364,Trojan,Malware,0
45737,13.637043,-12.748715,Trojan,Malware,0
45738,13.639445,-12.74777,Trojan,Malware,0
45739,13.644524,-12.745752,Trojan,Malware,0
45740,20.059145,1.1455419,Trojan,Malware,0
45741,6.5797405,6.996145,Trojan,Malware,0
45742,8.274076,-4.834168,Trojan,Malware,0
45743,7.0932126,-0.77173316,Trojan,Malware,0
45744,11.009049,-7.704613,Trojan,Malware,0
45745,16.878973,4.383051,Trojan,Malware,0
45746,5.2245746,-1.3459342,Trojan,Malware,0
45747,19.614027,1.8153738,Trojan,Malware,0
45748,8.06486,3.3926196,Trojan,Malware,0
45749,7.3247385,-10.481405,Trojan,Malware,0
45750,7.328955,-10.48124,Trojan,Malware,0
45751,19.651093,-14.226587,Trojan,Malware,0
45752,19.651024,-14.226809,Trojan,Malware,0
45753,27.086441,-0.00025218236,Trojan,Malware,0
45754,27.086885,-0.0004961941,Trojan,Malware,0
45755,14.624952,-0.9112503,Trojan,Malware,0
45756,12.681149,5.557847,Trojan,Malware,0
45757,12.7132225,-7.8114066,Trojan,Malware,0
45758,18.429827,2.904914,Trojan,Malware,0
45759,8.965601,18.505032,Trojan,Malware,0
45760,8.965715,18.504997,Trojan,Malware,0
45761,12.671281,5.577599,Trojan,Malware,0
45762,12.671252,5.577721,Trojan,Malware,0
45763,12.671266,5.5767198,Trojan,Malware,0
45764,12.664525,5.5707283,Trojan,Malware,0
45765,11.691821,0.5546153,Trojan,Malware,0
45766,9.505839,4.558516,Trojan,Malware,0
45767,12.070438,-3.7518964,Trojan,Malware,0
45768,10.28274,5.9073925,Trojan,Malware,0
45769,9.523748,4.5712066,Trojan,Malware,0
45770,9.523088,4.570911,Trojan,Malware,0
45771,14.892635,2.2823067,Trojan,Malware,0
45772,14.914715,2.2646906,Trojan,Malware,0
45773,9.507187,4.558169,Trojan,Malware,0
45774,9.505832,4.5587134,Trojan,Malware,0
45775,16.885252,4.393106,Trojan,Malware,0
45776,7.9130564,-0.46479163,Trojan,Malware,0
45777,5.610276,5.1991553,Trojan,Malware,0
45778,8.030232,7.1690946,Trojan,Malware,0
45779,22.421637,-15.134509,Trojan,Malware,0
45780,17.360178,8.33692,Trojan,Malware,0
45781,10.121861,4.6250067,Trojan,Malware,0
45782,27.08662,-0.00035446545,Trojan,Malware,0
45783,4.0645804,3.3093991,Trojan,Malware,0
45784,7.913804,-0.46443972,Trojan,Malware,0
45785,24.828764,0.28980634,Trojan,Malware,0
45786,9.109398,6.8974195,Trojan,Malware,0
45787,13.733123,1.9304163,Trojan,Malware,0
45788,6.9368567,9.092202,Trojan,Malware,0
45789,20.223547,-4.372919,Trojan,Malware,0
45790,20.214281,-4.364244,Trojan,Malware,0
45791,12.77945,-13.045372,Trojan,Malware,0
45792,5.103121,-3.9501922,Trojan,Malware,0
45793,4.8918705,4.086086,Trojan,Malware,0
45794,9.109877,6.897673,Trojan,Malware,0
45795,13.643113,1.9438841,Trojan,Malware,0
45796,3.7883537,-2.464673,Trojan,Malware,0
45797,15.882337,-10.299599,Trojan,Malware,0
45798,5.961719,7.5431037,Trojan,Malware,0
45799,13.305199,-10.319059,Trojan,Malware,0
45800,9.328016,5.240689,Trojan,Malware,0
45801,15.414312,-4.590403,Trojan,Malware,0
45802,12.340822,7.928553,Trojan,Malware,0
45803,12.648645,4.1734285,Trojan,Malware,0
45804,20.218042,-2.457527,Trojan,Malware,0
45805,13.5877495,2.4819758,Trojan,Malware,0
45806,9.561207,9.972465,Trojan,Malware,0
45807,8.089214,2.6619763,Trojan,Malware,0
45808,5.7111635,-10.794381,Trojan,Malware,0
45809,5.7176986,-10.792569,Trojan,Malware,0
45810,13.589916,2.4926484,Trojan,Malware,0
45811,13.586826,2.4707046,Trojan,Malware,0
45812,13.5880575,2.4830663,Trojan,Malware,0
45813,11.676454,-12.678726,Trojan,Malware,0
45814,29.130878,4.6524167,Trojan,Malware,0
45815,20.704914,7.264822,Trojan,Malware,0
45816,3.7301762,2.165516,Trojan,Malware,0
45817,16.876099,-7.764827,Trojan,Malware,0
45818,13.108096,-13.706191,Trojan,Malware,0
45819,9.50677,-11.018278,Trojan,Malware,0
45820,18.764353,11.183526,Trojan,Malware,0
45821,3.7610586,-2.4860713,Trojan,Malware,0
45822,3.7834208,-2.47162,Trojan,Malware,0
45823,20.21154,-2.4626539,Trojan,Malware,0
45824,8.786753,-6.633547,Trojan,Malware,0
45825,12.186085,4.3448052,Trojan,Malware,0
45826,5.711563,-10.795038,Trojan,Malware,0
45827,5.6952753,-10.8068495,Trojan,Malware,0
45828,12.422201,8.787635,Trojan,Malware,0
45829,17.611444,10.441487,Trojan,Malware,0
45830,9.064341,12.280102,Trojan,Malware,0
45831,9.060843,12.280366,Trojan,Malware,0
45832,8.784508,-6.6359887,Trojan,Malware,0
45833,15.330661,6.550279,Trojan,Malware,0
45834,7.728968,-0.4121091,Trojan,Malware,0
45835,15.330686,6.5502615,Trojan,Malware,0
45836,15.3308,6.5502214,Trojan,Malware,0
45837,15.330682,6.550297,Trojan,Malware,0
45838,22.363138,6.0621123,Trojan,Malware,0
45839,7.4255605,5.9774404,Trojan,Malware,0
45840,22.363338,6.062181,Trojan,Malware,0
45841,7.0189695,-0.887487,Trojan,Malware,0
45842,7.041795,-0.89491343,Trojan,Malware,0
45843,8.723276,3.1220005,Trojan,Malware,0
45844,8.213558,-0.11395959,Trojan,Malware,0
45845,23.562534,6.9346294,Trojan,Malware,0
45846,23.562618,6.934478,Trojan,Malware,0
45847,23.562727,6.9350038,Trojan,Malware,0
45848,23.56254,6.934094,Trojan,Malware,0
45849,16.959349,1.1653197,Trojan,Malware,0
45850,13.778629,10.066529,Trojan,Malware,0
45851,6.7454395,-0.848117,Trojan,Malware,0
45852,6.9231286,-0.71416783,Trojan,Malware,0
45853,11.623825,-12.631904,Trojan,Malware,0
45854,15.584822,-8.087584,Trojan,Malware,0
45855,11.660806,-12.664816,Trojan,Malware,0
45856,23.352722,9.300865,Trojan,Malware,0
45857,18.42309,-12.801133,Trojan,Malware,0
45858,18.428843,-12.825391,Trojan,Malware,0
45859,24.655176,5.7563643,Trojan,Malware,0
45860,11.927366,13.158709,Trojan,Malware,0
45861,7.5644813,-17.461113,Trojan,Malware,0
45862,15.584722,-8.086134,Trojan,Malware,0
45863,16.879906,4.3820825,Trojan,Malware,0
45864,10.080921,8.689402,Trojan,Malware,0
45865,19.614109,1.8161659,Trojan,Malware,0
45866,5.645634,-4.2262096,Trojan,Malware,0
45867,6.2568703,-7.863257,Trojan,Malware,0
45868,17.357548,8.331717,Trojan,Malware,0
45869,5.7519164,-1.0679654,Trojan,Malware,0
45870,5.8398786,-0.98704106,Trojan,Malware,0
45871,7.719515,15.679385,Trojan,Malware,0
45872,9.201182,16.663523,Trojan,Malware,0
45873,22.136286,18.11317,Trojan,Malware,0
45874,8.897397,7.999278,Trojan,Malware,0
45875,15.327955,-10.913811,Trojan,Malware,0
45876,12.646166,10.743073,Trojan,Malware,0
45877,17.925354,-6.6927004,Trojan,Malware,0
45878,9.596151,-20.957071,Trojan,Malware,0
45879,9.597121,-20.956747,Trojan,Malware,0
45880,18.713509,12.329585,Trojan,Malware,0
45881,14.556875,-12.527435,Trojan,Malware,0
45882,16.098324,8.617986,Trojan,Malware,0
45883,19.3847,0.69899625,Trojan,Malware,0
45884,19.431025,0.6667196,Trojan,Malware,0
45885,19.840971,3.9207022,Trojan,Malware,0
45886,4.3358264,0.6234753,Trojan,Malware,0
45887,4.799592,0.9199046,Trojan,Malware,0
45888,7.462528,8.952643,Trojan,Malware,0
45889,15.582664,0.6749399,Trojan,Malware,0
45890,8.481998,-10.468536,Trojan,Malware,0
45891,13.921182,-7.705623,Trojan,Malware,0
45892,10.177874,7.2193875,Trojan,Malware,0
45893,9.331206,-6.6612563,Trojan,Malware,0
45894,13.505725,2.4575136,Trojan,Malware,0
45895,9.653839,-7.0826297,Trojan,Malware,0
45896,11.017929,4.266191,Trojan,Malware,0
45897,10.984107,-2.8286767,Trojan,Malware,0
45898,11.025417,4.462369,Trojan,Malware,0
45899,11.801888,-2.3873131,Trojan,Malware,0
45900,12.12422,-1.1799184,Trojan,Malware,0
45901,15.687822,4.9840994,Trojan,Malware,0
45902,10.800161,3.6225178,Trojan,Malware,0
45903,10.795537,3.663151,Trojan,Malware,0
45904,10.910262,-2.7509506,Trojan,Malware,0
45905,10.901815,-2.7361104,Trojan,Malware,0
45906,9.853045,2.0676997,Trojan,Malware,0
45907,6.919147,-15.384102,Trojan,Malware,0
45908,9.754756,-0.3311197,Trojan,Malware,0
45909,9.9919,2.964948,Trojan,Malware,0
45910,9.982826,2.9811227,Trojan,Malware,0
45911,10.016283,2.9589865,Trojan,Malware,0
45912,10.716019,4.8278747,Trojan,Malware,0
45913,6.437106,2.9107695,Trojan,Malware,0
45914,8.886309,-4.132265,Trojan,Malware,0
45915,9.201943,16.654821,Trojan,Malware,0
45916,11.129287,12.572969,Trojan,Malware,0
45917,11.518429,8.898116,Trojan,Malware,0
45918,12.985123,13.2765875,Trojan,Malware,0
45919,25.672379,-5.5867033,Trojan,Malware,0
45920,7.1248264,-3.889936,Trojan,Malware,0
45921,9.4546,-7.936794,Trojan,Malware,0
45922,21.316252,8.689211,Trojan,Malware,0
45923,6.746768,10.151241,Trojan,Malware,0
45924,11.128256,12.571504,Trojan,Malware,0
45925,11.659294,-12.662658,Trojan,Malware,0
45926,3.7114155,-2.478301,Trojan,Malware,0
45927,21.357637,11.27389,Trojan,Malware,0
45928,7.6728206,10.888822,Trojan,Malware,0
45929,7.7009163,20.62538,Trojan,Malware,0
45930,3.8213894,-2.429614,Trojan,Malware,0
45931,10.834443,-10.228492,Trojan,Malware,0
45932,11.429744,4.39901,Trojan,Malware,0
45933,9.373146,0.74104124,Trojan,Malware,0
45934,16.781397,4.30315,Trojan,Malware,0
45935,11.269955,3.8206377,Trojan,Malware,0
45936,6.4522614,2.9264152,Trojan,Malware,0
45937,17.646202,-3.6653726,Trojan,Malware,0
45938,6.338636,-4.278285,Trojan,Malware,0
45939,11.1973,-3.2739244,Trojan,Malware,0
45940,12.127425,-0.9677897,Trojan,Malware,0
45941,12.124847,-0.95863235,Trojan,Malware,0
45942,12.126505,-0.95541024,Trojan,Malware,0
45943,8.705599,-3.3575947,Trojan,Malware,0
45944,18.004814,2.0549338,Trojan,Malware,0
45945,19.785208,2.9734845,Trojan,Malware,0
45946,19.783861,2.9728622,Trojan,Malware,0
45947,5.5763946,2.2774925,Trojan,Malware,0
45948,8.272925,-4.831622,Trojan,Malware,0
45949,16.19016,-19.872658,Trojan,Malware,0
45950,16.190266,-19.872662,Trojan,Malware,0
45951,16.19012,-19.872599,Trojan,Malware,0
45952,16.190178,-19.872562,Trojan,Malware,0
45953,7.0873675,5.3713045,Trojan,Malware,0
45954,16.190546,-19.87285,Trojan,Malware,0
45955,18.839634,-1.840906,Trojan,Malware,0
45956,8.320244,-4.7828565,Trojan,Malware,0
45957,24.828506,0.29011467,Trojan,Malware,0
45958,12.799606,-5.9804296,Trojan,Malware,0
45959,23.714293,0.5238496,Trojan,Malware,0
45960,19.266634,-2.941626,Trojan,Malware,0
45961,14.7711315,-4.0101757,Trojan,Malware,0
45962,20.21991,-4.3699603,Trojan,Malware,0
45963,20.220306,-4.3699226,Trojan,Malware,0
45964,5.1040316,-3.9513543,Trojan,Malware,0
45965,8.047421,6.386406,Trojan,Malware,0
45966,12.799622,-5.980418,Trojan,Malware,0
45967,11.417325,-1.0015174,Trojan,Malware,0
45968,27.085941,-0.00022845139,Trojan,Malware,0
45969,19.614372,1.8150884,Trojan,Malware,0
45970,8.132741,3.3155544,Trojan,Malware,0
45971,7.328741,-10.481356,Trojan,Malware,0
45972,17.356339,8.329551,Trojan,Malware,0
45973,7.7187066,15.680642,Trojan,Malware,0
45974,7.7198095,15.679566,Trojan,Malware,0
45975,15.582409,0.67405856,Trojan,Malware,0
